conjecture_id,arxiv_id,title,abs_url,pdf_url,source_url,source_file,start_line,end_line,body_tex,plain_text,label,confidence,interestingness_score,interestingness_confidence,interestingness_rationale,viability_score,viability_confidence,viability_rationale,assessment_version,rationale,evidence_snippet,labeled_at
1484,2603.26920v1,Obstructions to Smooth Full-Holonomy Cayley Fibrations,http://arxiv.org/abs/2603.26920v1,https://arxiv.org/pdf/2603.26920v1,https://arxiv.org/e-print/2603.26920v1,main.tex,590,592,Any smooth manifold homeomorphic to $K3 \# K3 \# (S^2 \times S^2)$ satisfies Property (S).,Any smooth manifold homeomorphic to $K3 \# K3 \# (S^2 x S^2)$ satisfies Property (S).,real_open_conjecture,0.9,0.62,0.7,Asserts Property (S) for all smooth manifolds homeomorphic to K3#K3#(S^2xS^2); meaningful for mapping-class groups and for excluding topological types in Spin(7) fibrations but relatively narrow in scope.,0.3,0.35,"Recent progress (Tilton proving K3#K3) and suggested extensions give hope, but signature-based obstructions and authors' remark that extending to all smooth structures is beyond current techniques keep near-term resolution uncertain.",gpt5mini-v5-open-exact-v1,Authors remark this is an open problem and present it as a conjecture; no proof given in the paper and they discuss obstacles and partial progress.,"Lines 584-592: 'To the authors' understanding, the question ... is an open problem.' Conjecture: Any smooth manifold homeomorphic to K3#K3#(S^2xS^2) satisfies Property (S).",2026-04-05T18:44:17Z
1486,2603.26645v1,Peel neighborhoods,http://arxiv.org/abs/2603.26645v1,https://arxiv.org/pdf/2603.26645v1,https://arxiv.org/e-print/2603.26645v1,PeelNbhd.tex,4583,4585,"If $d$ is the metric for a finite subset of $\mathbb{R}^m$ and $\mathcal{I} \subseteq \textnormal{peel}(d)$, then $\textnormal{peel}(d|_\mathcal{I}) = \mathcal{I}$.","If $d$ is the metric for a finite subset of $R^m$ and $I subseteq peel(d)$, then $peel(d|_I) = I$.",real_open_conjecture,0.9,0.35,0.6,An algorithmic/geometric statement about peel neighborhoods for finite Euclidean point sets; useful for practical scaling and approximation but limited theoretical depth beyond computational geometry.,0.55,0.45,"Empirical validation for Euclidean finite sets, existing counterexample is non-Euclidean; focused geometric statement likely approachable, but unresolved theoretical gap and modest uncertainty.",gpt5mini-v5-open-exact-v1,Authors propose this weakened Euclidean-version conjecture after presenting a counterexample for the general statement; it remains unproven in the paper.,Lines 4578-4585: 'The counterexample's exoticness ... we propose the two weaker conjectures' including: if d is metric for finite subset of R^m then peel(d|_I)=I.,2026-04-05T18:44:17Z
1487,2603.26645v1,Peel neighborhoods,http://arxiv.org/abs/2603.26645v1,https://arxiv.org/pdf/2603.26645v1,https://arxiv.org/e-print/2603.26645v1,PeelNbhd.tex,4586,4588,"If $d$ is strict negative type on a finite space in general position and $\mathcal{I} \subseteq \textnormal{peel}(d)$, then $\textnormal{peel}(d|_\mathcal{I}) = \mathcal{I}$.","If $d$ is strict negative type on a finite space in general position and $I subseteq peel(d)$, then $peel(d|_I) = I$.",real_open_conjecture,0.9,0.35,0.6,"Variant strengthening for strict negative-type metrics in general position; practically relevant for peel-based algorithms yet remains a specialized, modest-impact conjecture in metric geometry.",0.45,0.35,"Concrete, specific metric-combinatorial conjecture with numerical/Euclidean evidence and only brittle non-generic counterexamples. Plausible and likely approachable, but not yet reduced to a short finite check or standard lemma set.",gpt5mini-v5-open-exact-v1,Authors explicitly propose this variant (general position) as a conjecture after discussing counterexample; no proof provided.,"Lines 4582-4588: 'Accordingly, we propose the two weaker conjectures' including the general-position strict-negative-type conjecture.",2026-04-05T18:44:17Z
1489,2603.26450v1,Bordisms and unbounded $KK$-theory,http://arxiv.org/abs/2603.26450v1,https://arxiv.org/pdf/2603.26450v1,https://arxiv.org/e-print/2603.26450v1,MONOno1kkbordism260327_arXiv.tex,2541,2547,"\label{lknlknad}
The wrong way maps in $KK$-bordism theory are functorial in the sense that if $f:X\to Y$ and $g:Y\to Z$ are two $K$-oriented smooth maps, then $\Omega_!(g\circ f)\in \Omega_*(C^\infty_c(X),C_0(Z))$ will up to a \emph{canonical bordism} identify with the class of the constructive unbounded Kasparov product 
$$(\mathpzc{E}_f\otimes_{C_0(Y)}\mathpzc{E}_g,D_f\otimes 1_{\mathpzc{E}_g}+1\otimes_\nabla D_g),$$
for a geometrically defined connection $\nabla$. In other words, there is a canonical bordism 
$$(\mathpzc{E}_f\otimes_{C_0(Y)}\mathpzc{E}_g,D_f\otimes 1_{\mathpzc{E}_g}+1\otimes_\nabla D_g)\sim_{\rm bor} (\mathpzc{E}_{g\circ f},D_{g\circ f}).$$","The wrong way maps in $KK$-bordism theory are functorial in the sense that if $f:X to Y$ and $g:Y to Z$ are two $K$-oriented smooth maps, then $_!(g f) in _*(C^_c(X),C_0(Z))$ will up to a canonical bordism identify with the class of the constructive unbounded Kasparov product $$(E_f_ C_0(Y) E_g,D_f 1_ E_g +1_ D_g),$$ for a geometrically defined connection $$. In other words, there is a canonical bordism $$(E_f_ C_0(Y) E_g,D_f 1_ E_g +1_ D_g)_ bor (E_ g f ,D_ g f ).$$",real_open_conjecture,0.9,0.77,0.7,Establishes canonical functoriality of wrong-way maps via unbounded Kasparov products in KK-bordism; a structural foundational claim in unbounded KK-theory with significant consequences for geometric/noncommutative constructions.,0.65,0.55,"Partial results in this work (embeddings, algebraic reduction via bounded transform) plus concrete geometric approaches (index computations, factorization) suggest the remaining technical construction of a canonical geometric bordism is plausible within five years.",gpt5mini-v5-open-exact-v1,"Paper formulates functoriality of wrong-way maps in KK-bordism as an explicit conjecture; only special cases are proved, not the full statement.",Lines 2541-2547: Conjecture states functoriality and canonical bordism identifying constructive unbounded Kasparov product with Ω_!(g∘f); remark that only special cases are proved.,2026-04-05T18:44:17Z
1491,2603.26399v1,Arithmetic sums and products of infinite multiple zeta-star values,http://arxiv.org/abs/2603.26399v1,https://arxiv.org/pdf/2603.26399v1,https://arxiv.org/e-print/2603.26399v1,Arithmetic_sums.tex,223,226,"Denote by $\overline{\mathbb{Q}}$ the set of algebraic numbers in $\mathbb{C}$. Then
	\[ \eta(\mathcal{D}_q)\bigcap\; (\overline{\mathbb{Q}} \setminus \mathbb{Z} )\;=  \varnothing  ,\;\; q\geq 2.\]","Denote by $ Q $ the set of algebraic numbers in $C$. Then \[ (D_q)\; ( Q Z )\;= ,\;\; q >= 2.\]",real_open_conjecture,0.9,0.6,0.6,Asserts transcendence (no noninteger algebraic values) of infinite multiple zeta-star values for restricted indices; substantial within transcendence/periods but specialized to this MZV/Cantor construction.,0.05,0.3,"Deep transcendence/Diophantine claim about infinite multiple zeta-star values; only computational evidence given and no concrete closure route—historically hard, unlikely resolved within five years.",gpt5mini-v5-open-exact-v1,Statement is proposed in the paper's Introduction as a conjecture and not proved here; only partial results are given elsewhere in the paper.,"Lines 223–226: ""Denote by Q... Then η(D_q) ∩ (overline{Q} \setminus Z)=∅, q≥2."" Presented as a conjecture following numerical evidence.",2026-04-05T18:46:22Z
1492,2603.26399v1,Arithmetic sums and products of infinite multiple zeta-star values,http://arxiv.org/abs/2603.26399v1,https://arxiv.org/pdf/2603.26399v1,https://arxiv.org/e-print/2603.26399v1,Arithmetic_sums.tex,231,236,"For $p\geq 2$ and any $a,b \in \mathbb{R}$, one has
  \[
  (a, b) \nsubseteq \overline{\eta(\mathcal{T}_p)}+\overline{\eta(\mathcal{T}_p)} . \]
  In other words, the set \[\overline{\eta(\mathcal{T}_p)}+\overline{\eta(\mathcal{T}_p)}\]
  does not have any interior points for any $p\geq 2$.","For $p >= 2$ and any $a,b in R$, one has \[ (a, b) (T_p) + (T_p) . \] In other words, the set \[ (T_p) + (T_p) \] does not have any interior points for any $p >= 2$.",real_open_conjecture,0.9,0.7,0.6,"A structural claim that arithmetic sums of these specific Cantor-like sets have empty interior; links to Palis/Newhouse and fractal dynamics, with notable implications within fractal geometry.",0.25,0.35,"Specific sumset-of-Cantor-type claim tied to Palis; nonlinear generic cases are settled but the affine/self-similar (arithmetic) case here remains open. Partial results exist but no clear finite route, so moderate-low near-term solvability.",gpt5mini-v5-open-exact-v1,"Paper formulates this as an open conjecture about interior points of the sumset and gives no proof, only analysis motivating it.","Lines 231–236: ""(a,b) ⊄ overline{η(T_p)}+overline{η(T_p)}... the set ... does not have any interior points for any p≥2.""",2026-04-05T18:46:22Z
1493,2603.26399v1,Arithmetic sums and products of infinite multiple zeta-star values,http://arxiv.org/abs/2603.26399v1,https://arxiv.org/pdf/2603.26399v1,https://arxiv.org/e-print/2603.26399v1,Arithmetic_sums.tex,242,243,"For $m(A)$ denotes the Lebesgue measure of the set $A$, one has \[m  (\; \overline{\eta(\mathcal{T}_2)}+\overline{\eta(\mathcal{T}_2)} \;) = 0.\]","For $m(A)$ denotes the Lebesgue measure of the set $A$, one has \[m (\; (T_2) + (T_2) \;) = 0.\]",real_open_conjecture,0.9,0.62,0.6,"Stronger p=2 measure-zero assertion for the sumset; a concrete, significant statement in the arithmetic of Cantor-like sets connected to Palis-type phenomena, but narrowly focused.",0.2,0.25,"Concrete sumset claim for a specific Cantor-like image tied to the still-unresolved affine Palis cases. Partial general results exist, but the affine/specific structure makes a full resolution within 5 years unlikely though plausible.",gpt5mini-v5-open-exact-v1,Posed in the Introduction as an open conjecture (measure zero statement) and not resolved in this paper; only motivation and related results are discussed.,"Lines 242–243: ""m( overline{η(T_2)}+overline{η(T_2)} ) = 0."" Stated as a conjecture inspired by Palis conjecture.",2026-04-05T18:46:22Z
1494,2603.26379v1,The Bollobás--Nikiforov Conjecture for Complete Multipartite Graphs and Dense $K_4$-Free Graphs,http://arxiv.org/abs/2603.26379v1,https://arxiv.org/pdf/2603.26379v1,https://arxiv.org/e-print/2603.26379v1,main_elsevier.tex,135,146,"\label{conj:BN}
  For any graph $G \neq K_n$ with $m$ edges and clique number
  $\omega(G) \geq 2$,
  \[
    \lambda_1^2(G) + \lambda_2^2(G)
    \;\leq\;
    2\!\left(1 - \frac{1}{\omega(G)}\right)m.
  \]
  Equality holds if and only if $G$ is a balanced complete
  $\omega(G)$-partite graph with every part of size at least two.","For any graph $G != K_n$ with $m$ edges and clique number $(G) >= 2$, \[ _1^2(G) + _2^2(G) \; <= \; 2\!(1 - 1 (G) )m. \] Equality holds if and only if $G$ is a balanced complete $(G)$-partite graph with every part of size at least two.",real_open_conjecture,0.9,0.78,0.7,"The Bollobás–Nikiforov conjecture is a well-known, influential spectral extremal problem; resolving it has broad impact in spectral graph theory and extremal combinatorics.",0.25,0.35,"Open since 2007 with steady partial progress (triangle-free, regular, weakly perfect, recent 2024 work and this paper cover multipartite and dense K4-free). Substantial remaining generality makes a full resolution within five years uncertain.",gpt5mini-v5-open-exact-v1,"The paper cites the Bollobás–Nikiforov conjecture and proves it in several cases but does not establish it in full generality, so the general conjecture remains open.","Lines 135–146 and 774–783: Conjecture stated; paper resolves complete multipartite and some dense K4-free cases, but not the entire conjecture.",2026-04-05T18:46:22Z
1495,2603.26379v1,The Bollobás--Nikiforov Conjecture for Complete Multipartite Graphs and Dense $K_4$-Free Graphs,http://arxiv.org/abs/2603.26379v1,https://arxiv.org/pdf/2603.26379v1,https://arxiv.org/e-print/2603.26379v1,main_elsevier.tex,663,668,"\label{conj:independence}
  Let $G$ be a $K_4$-free graph on $n$ vertices and $m$ edges with
  $\alpha(G) \geq n/3$ and $G \neq K_3$.  Then
  $\lambda_1^2(G) + \lambda_2^2(G) \leq 4m/3$.",Let $G$ be a $K_4$-free graph on $n$ vertices and $m$ edges with $(G) >= n/3$ and $G != K_3$. Then $_1^2(G) + _2^2(G) <= 4m/3$.,real_open_conjecture,0.9,0.56,0.6,A targeted spectral inequality for K4-free graphs with large independence number; meaningful within spectral extremal graph theory but narrower than the full conjecture.,0.25,0.3,"Dense-case and stability results proven; authors pinpoint a concrete obstruction to the natural Hoffman approach. Narrow scope helps, but the identified barrier implies nontrivial new ideas are needed—moderate short-term chance.",gpt5mini-v5-open-exact-v1,"The paper presents this inequality as an open conjecture for K4-free graphs with α(G)≥n/3 and provides partial progress (large n), but does not fully prove it.",Lines 660–668 and 643–654: Conjecture stated; authors obtain the bound for sufficiently large n but leave full finite-n case open.,2026-04-05T18:46:22Z
1496,2603.26379v1,The Bollobás--Nikiforov Conjecture for Complete Multipartite Graphs and Dense $K_4$-Free Graphs,http://arxiv.org/abs/2603.26379v1,https://arxiv.org/pdf/2603.26379v1,https://arxiv.org/e-print/2603.26379v1,main_elsevier.tex,785,789,"\label{conj:K4free-full}
  For every $K_4$-free graph $G$ with $G \neq K_3$,
  $\lambda_1^2(G) + \lambda_2^2(G) \leq 4m/3$.","For every $K_4$-free graph $G$ with $G != K_3$, $_1^2(G) + _2^2(G) <= 4m/3$.",real_open_conjecture,0.9,0.74,0.65,Full K4-free case of the Bollobás–Nikiforov inequality; an important subproblem whose resolution would substantially advance spectral extremal results for K4-free graphs.,0.3,0.4,"Multipartite and dense K4-free cases are proved here, but remaining sparse, high-chromatic (Mycielski-type) graphs resist Hoffman-type methods; new eigenvector/perturbation techniques could succeed, so moderate short-term chance.",gpt5mini-v5-open-exact-v1,Global K4-free conjecture is explicitly presented as open in the Remarks; the paper gives partial results but does not settle the statement for all graphs.,"Lines 785–789 and 776–781: ""For every K4-free graph G ... λ1^2+λ2^2 ≤ 4m/3."" Stated as the next natural open problem; remaining cases noted as open.",2026-04-05T18:46:22Z
1498,2603.26338v1,Coble surfaces: projective models and automorphisms with related topics,http://arxiv.org/abs/2603.26338v1,https://arxiv.org/pdf/2603.26338v1,https://arxiv.org/e-print/2603.26338v1,Tesi_dottorato_arXiv.tex,1374,1375,"Is $\Ker\, \rho$ trivial for a general Coble surface $X$ ? What is the image $\Im\, \rho \subset \mathbb{P} GL (2)$?","Is $\, $ trivial for a general Coble surface $X$ ? What is the image $\, subset P GL (2)$?",real_open_conjecture,0.9,0.58,0.6,Classical question about the kernel and image of the restriction map for automorphisms of a general Coble surface; longstanding in algebraic surface theory though specialized.,0.25,0.35,"Classical Coble question with historical partial constructions (Pompilj) and recent birational/involution progress in the thesis, but no clear route to settle the general case—modest near-term solvability likelihood.",gpt5mini-v5-open-exact-v1,"The classical Coble question is posed in the text as an open problem; the thesis asks whether Ker ρ is trivial and what Im ρ is, without resolving it.","Lines 1372–1375: ""Is Ker ρ trivial for a general Coble surface X? What is the image Im ρ ⊂ PGL(2)?"" Posed as an open conjecture/question.",2026-04-05T18:46:22Z
1502,2603.26043v1,Finiteness of Disjoint Covering Systems with Precisely One Repeated Modulus,http://arxiv.org/abs/2603.26043v1,https://arxiv.org/pdf/2603.26043v1,https://arxiv.org/e-print/2603.26043v1,main.tex,872,878,"Fix \(m\). Among DCSs satisfying \eqref{eq:basicas},
the maximum value of the largest modulus is attained by one for which
\[
n=2^{s_1}3^{s_2}.
\]","Fix \(m\). Among DCSs satisfying , the maximum value of the largest modulus is attained by one for which \[ n=2^ s_1 3^ s_2 . \]",real_open_conjecture,0.9,0.38,0.6,"Predicts extremal disjoint covering systems attain lcm of form 2^{s1}3^{s2}, supported by computational tables. Interesting combinatorial/number-theoretic restriction but fairly narrow and empirical in origin.",0.35,0.3,Strong computational evidence (m up to 32) and structural reductions hint restriction to 2-3 primes; proof likely requires significant sharpening of current inductive bounds.,gpt5mini-v5-open-exact-v1,Author formulates this extremal conjecture about the largest modulus being 2^s1 3^s2 based on computational evidence; no proof is given in the paper.,Conjecture presented (lines 872-877) with computational evidence referenced (lines 859-863).,2026-04-05T18:47:13Z
1503,2603.26029v1,Detection Is Harder Than Estimation in Certain Regimes: Inference for Moment and Cumulant Tensors,http://arxiv.org/abs/2603.26029v1,https://arxiv.org/pdf/2603.26029v1,https://arxiv.org/e-print/2603.26029v1,latest.tex,1056,1058,"\label{conj_consistent}
    When $n \ll p^{d/2}$, there is no efficient algorithm that can consistently estimate the order-$d$ cumulant or moment tensors of any sub-Gaussian random vector.","When $n p^ d/2 $, there is no efficient algorithm that can consistently estimate the order-$d$ cumulant or moment tensors of any sub-Gaussian random vector.",real_open_conjecture,0.9,0.78,0.5,"Claims no efficient algorithm can consistently estimate order-d moment/cumulant tensors when n << p^{d/2}. If true, it yields a broad computational-statistical phase boundary with major implications for high-dimensional inference.",0.15,0.3,"Asserting average-case computational hardness for consistent estimation with NP-hard loss is challenging; low-degree evidence for detection exists, but estimation lower bounds are currently elusive.",gpt5mini-v5-open-exact-v1,"Stated in the Open Problems section as Conjecture \ref{conj_consistent}; the paper discusses obstacles but provides no proof, so it remains open.",Conjecture stated (lines 1056-1058) in Open Problems; discussion of challenges follows (lines 1060-1063).,2026-04-05T18:47:13Z
1504,2603.26029v1,Detection Is Harder Than Estimation in Certain Regimes: Inference for Moment and Cumulant Tensors,http://arxiv.org/abs/2603.26029v1,https://arxiv.org/pdf/2603.26029v1,https://arxiv.org/e-print/2603.26029v1,latest.tex,1084,1086,"\label{conj_optimal}
    When $p^{d/2} \ll n \ll p^{d-1}$, the computationally optimal error rate for estimating $d$-th order moment or cumulant tensors in spectral norm is $p^{d/2}/n$.","When $p^ d/2 n p^ d-1 $, the computationally optimal error rate for estimating $d$-th order moment or cumulant tensors in spectral norm is $p^ d/2 /n$.",real_open_conjecture,0.9,0.66,0.5,Posits the computationally optimal error p^{d/2}/n in the intermediate regime p^{d/2} << n << p^{d-1}. Shapes the nature of algorithmic limits for tensor estimation; meaningful but more technical than landmark.,0.15,0.25,Characterizing computationally optimal estimation rates in the intermediate regime needs new frameworks for lower bounds with hard-to-compute losses; current evidence is suggestive but insufficient for near-term resolution.,gpt5mini-v5-open-exact-v1,Authors pose this as Conjecture \ref{conj_optimal} about computationally optimal error rates in an intermediate regime; it is not resolved in the paper.,Conjecture stated (lines 1084-1086); discussion of obstacles and open status appears thereafter (lines 1088-1096).,2026-04-05T18:47:13Z
769,2603.03070v1,On Simon's third gap conjecture for minimal surfaces in spheres,http://arxiv.org/abs/2603.03070v1,https://arxiv.org/pdf/2603.03070v1,https://arxiv.org/e-print/2603.03070v1,260303Simon_2_.tex,61,63,"Let $M$ be a closed surface minimally immersed in  $\mathbb{S}^N$ such that the image is not contained in any hyperplane of $\mathbb{R}^{N+1}$. If $K(s+1)\leq K\leq K(s)$ for an $s\in \mathbb{N}$, then either $K=K(s+1)$ or $K=K(s)$, and thus the immersion is one of Calabi's $2$-spheres with the dimension of the ambient space $N=2s+2$ or $N=2s$, respectively.","Let $M$ be a closed surface minimally immersed in $S^N$ such that the image is not contained in any hyperplane of $R^ N+1 $. If $K(s+1) <= K <= K(s)$ for an $s in N$, then either $K=K(s+1)$ or $K=K(s)$, and thus the immersion is one of Calabi's $2$-spheres with the dimension of the ambient space $N=2s+2$ or $N=2s$, respectively.",real_open_conjecture,0.89,0.78,0.8,"Simon’s intrinsic gap conjecture for Gaussian curvature of closed minimal surfaces is a central, longstanding rigidity problem in differential geometry with clear structural and classification consequences if resolved.",0.1,0.45,"Decades-old Simon conjecture largely open; only s=1,2 resolved. Recent partial progress on s=3 (this paper) helps, but broad higher-s cases remain widely open—unlikely full resolution within five years.",gpt5mini-v5-open-exact-v1,"This is the intrinsic Simon conjecture for minimal surfaces; the paper and literature note only partial results (s=1,2) and that the third gap and full conjecture remain open.","Lines 60–63 and 76–79: state the Simon conjecture and note it has been solved only for s=1,2; the third gap remains widely open.",2026-03-06T07:20:51Z
770,2603.03070v1,On Simon's third gap conjecture for minimal surfaces in spheres,http://arxiv.org/abs/2603.03070v1,https://arxiv.org/pdf/2603.03070v1,https://arxiv.org/e-print/2603.03070v1,260303Simon_2_.tex,73,75,"Let $M$ be a closed surface minimally immersed in  $\mathbb{S}^N$ such that the image is not contained in any hyperplane of $\mathbb{R}^{N+1}$. If $S(s)\leq S\leq S(s+1)$ for an $s\in\mathbb{N}$, then either $S=S(s)$ or $S=S(s+1)$, and thus the immersion is one of Calabi's $2$-spheres with the dimension of the ambient space $N=2s$ or $N=2s+2$, respectively.","Let $M$ be a closed surface minimally immersed in $S^N$ such that the image is not contained in any hyperplane of $R^ N+1 $. If $S(s) <= S <= S(s+1)$ for an $s in N$, then either $S=S(s)$ or $S=S(s+1)$, and thus the immersion is one of Calabi's $2$-spheres with the dimension of the ambient space $N=2s$ or $N=2s+2$, respectively.",real_open_conjecture,0.89,0.78,0.8,The extrinsic formulation of Simon’s conjecture for the squared norm S is equivalent to the intrinsic version; it is a core open rigidity problem whose resolution would strongly impact minimal-surface classification.,0.05,0.7,"Decades-old Simon conjecture: only s=1,2 resolved; s≥3 remains widely open. Recent partial/endpoint progress (s=3) is promising but a complete proof for all s needs substantial new ideas, so full resolution in 5 years is unlikely.",gpt5mini-v5-open-exact-v1,The extrinsic formulation of Simon's conjecture is stated and remains unresolved; the paper gives progress on intervals and endpoints but does not prove the full conjecture.,Lines 73–75 and 79–83: extrinsic conjecture stated; later text explains only partial results and that the third gap is still open.,2026-03-06T07:20:51Z
42,2603.00928v1,Borel and shifted category O,http://arxiv.org/abs/2603.00928v1,https://arxiv.org/pdf/2603.00928v1,https://arxiv.org/e-print/2603.00928v1,arXiv_v1.tex,2077,2078,The image by $I^{-1}\circ i$ of the cluster monomials in $\mathcal{A}$ are simple classes up to a factor $\chi^\mu$ and belong to $\overline{K}_0(\mathcal{O})$.,The image by $I^ -1 i$ of the cluster monomials in $A$ are simple classes up to a factor $^$ and belong to $K_0(O)$.,real_open_conjecture,0.88,0.78,0.7,"Reformulates the monoidal categorification conjecture (GHL): ties infinite-rank cluster monomials to simple classes in the renormalized Grothendieck ring, a central structural link between cluster algebras and quantum-affine representation theory.",0.25,0.35,"Reformulation of the GHL monoidal categorification conjecture; active with partial embeddings/results but broad categorical/representation-theoretic obstacles remain, so full resolution in five years is plausible but not likely.",gpt5mini-v5-open-exact-v1,The paper restates the monoidal-categorification style conjecture for K0(O) but does not prove it; it remains posed as a conjecture (reformulation of GHL main conjecture).,Lines 2070-2077: 'I^{-1}\circ i : \mathcal{A}\rightarrow K_0(\mathcal{O}). The main Conjecture of [GHL] states... The image ... of the cluster monomials ... are simple classes up to a factor \chi^\mu and belong to \overline{K}_0(\mathcal{O}).',2026-03-06T02:59:49Z
96,2602.23340v1,Combinatorial Properties of the Raisonnier Filter,http://arxiv.org/abs/2602.23340v1,https://arxiv.org/pdf/2602.23340v1,https://arxiv.org/e-print/2602.23340v1,main.tex,1268,1270,"$\cov(\mathcal{R}) \leq \cof(\mathcal{N})$. Consequently:  $\cof(\nullideal) = \max\set{\cov(\rapidideal), \dominatingnum}$.","$(R) <= (N)$. Consequently: $() = (), $.",real_open_conjecture,0.88,0.4,0.6,Proposes cardinal-characteristic inequalities tying the Raisonnier ideal to classical null-ideal invariants; relevant to descriptive set theory and forcing but specialized within set-theoretic combinatorics.,0.3,0.35,Specific cardinal-characteristic inequality for a new ideal; plausible via dualization/forcing but likely independent in ZFC. Paper gives no immediate closing route; modest chance of resolution in 5 years.,gpt5mini-v5-open-exact-v1,The conclusion section explicitly formulates this inequality as a conjecture about the Raisonnier ideal and its consequences; the paper does not resolve it.,"Lines 1268–1270: 'Conjecture: cov(R) ≤ cof(N). Consequently: cof(N) = max{cov(Rapid), d}.' Presented as an open conjecture.",2026-03-06T03:21:54Z
101,2602.23245v1,Toric schemes and integral models for Shimura varieties with $Γ_1(p)$-type level,http://arxiv.org/abs/2602.23245v1,https://arxiv.org/pdf/2602.23245v1,https://arxiv.org/e-print/2602.23245v1,Gamma1ToricArxiv.tex,3059,3061,"\label{conjLco}
Assume that $T_{\CG}(\BF_p)$ is non-trivial. Then the Lang cover $\wt Y_S\to Y_S$ is flat if and only if  $Y_S$ is smooth.",Assume that $T_ (_p)$ is non-trivial. Then the Lang cover $ Y_S to Y_S$ is flat if and only if $Y_S$ is smooth.,real_open_conjecture,0.88,0.55,0.75,"Relates flatness of the Lang cover to smoothness of the toric scheme Y_S; proven in split and several special cases, it is a meaningful combinatorial–geometric criterion with moderate consequences for local models.",0.65,0.55,"Split-torus case proved; combinatorial flatness criteria and Altmann progress cover many non-split cases. Remaining gap is concrete toric/combinatorial, making a resolution plausible within five years.",gpt5mini-v5-open-exact-v1,The paper explicitly states Conjecture \ref{conjLco} and only proves it in the split torus case (Proposition \ref{flatL}); the general non-split case remains unresolved in the paper.,Conjecture (lines 3059-3061): 'Assume T_{\CG}(\BF_p) non-trivial. Then the Lang cover \tilde Y_S -> Y_S is flat iff Y_S is smooth.' Proposition (lines 3064-3066) proves this when T_\CG is split.,2026-03-06T03:25:41Z
118,2602.23100v1,Distribution of sums involving Dirichlet characters over the $k$-free integers,http://arxiv.org/abs/2602.23100v1,https://arxiv.org/pdf/2602.23100v1,https://arxiv.org/e-print/2602.23100v1,main.tex,927,932,"\label{conjecture-chi}
        Let $k\geq 2$ be an integer, $\chi$ a real non-principal Dirichlet character modulo $q$ and $f=\mu^{(k)}\chi$ (resp. $\mu^{(k)}g_\chi$). Then, there exists a constant $C_k>0$, such that
            \begin{align*}
                \underline{\overline{\lim}}_{x\to\infty}\frac{\sum_{n\leq x}f(n)}{x^{\frac{1}{2k}}(\log\log x)^{\frac{1}{2}-\frac{1}{2k}}(\log\log\log x)^{\frac{1}{4k}}}=\pm C_k.
            \end{align*}","Let $k >= 2$ be an integer, $$ a real non-principal Dirichlet character modulo $q$ and $f=^ (k) $ (resp. $^ (k) g_$). Then, there exists a constant $C_k>0$, such that align* _ x to _ n <= x f(n) x^ 1 2k ( x)^ 1 2 -1 2k ( x)^ 1 4k = C_k. align*",real_open_conjecture,0.88,0.55,0.75,"Refines the precise maximal order of normalized partial sums over k-free integers, linking large deviations and moment conjectures; meaningful to specialists but limited external reach.",0.1,0.45,Precise limsup order for normalized character sums hinges on hard input (Gonek–Hejhal-type moment conjectures and LI/GRH); progress possible via conditional refinements but full unconditional proof unlikely soon.,gpt5mini-v5-open-exact-v1,The paper formulates this precise limsup/liminf order conjecture as conjectural (supported heuristically) and does not prove it; it remains an open prediction about growth of normalized sums.,"Lines 927–932: Conjecture asserts limsup/liminf of normalized partial sums equals ±C_k for k≥2, stated after large-deviation analysis and not proved.",2026-03-06T03:31:53Z
186,2602.20861v1,Kazhdan-Lusztig bases of parabolic Hecke algebras and applications to Schur-Weyl duality,http://arxiv.org/abs/2602.20861v1,https://arxiv.org/pdf/2602.20861v1,https://arxiv.org/e-print/2602.20861v1,KLparabolicHeckev3.tex,1658,1664,"\label{conjectures} $\ $
\begin{enumerate}
\item[a)] The element $X^{\mu}_N$ generates the ideal $I^{\mu}_{N}$.
\item[b)] The element $Y^{\mu}_N$ generates the ideal $I^{\mu}_{N}$.
\item[c)] The two elements $X^{\mu}_N$ and $Y^{\mu}_N$ are equal.
\end{enumerate}",$\ $ [a)] The element $X^ _N$ generates the ideal $I^ _ N $. [b)] The element $Y^ _N$ generates the ideal $I^ _ N $. [c)] The two elements $X^ _N$ and $Y^ _N$ are equal.,real_open_conjecture,0.88,0.58,0.75,Concrete algebraic conjectures about generators and equality of Kazhdan–Lusztig-based elements for parabolic Hecke ideals; relevant to type A Schur–Weyl duality but fairly specialized and partially resolved in cases.,0.65,0.5,Algebraic/combinatorial conjectures with several proved special cases and concrete structural reductions; remaining cases appear approachable with known techniques and further casework.,gpt5mini-v5-open-exact-v1,"Authors formulate three conjectures (a,b,c) and prove only partial/special cases; the full general statements remain unproven in the paper.","Lines 1658-1664 and 1665-1667: conjectures a)-c) are stated; partial proofs given for N=2 and special mu, but general conjectures remain conjectural.",2026-03-06T03:57:52Z
