id,arxiv_id,title,published_at,updated_at,authors,categories,primary_category,doi,journal_ref,comments,abs_url,pdf_url,source_url,license_url,source_file,index_in_file,start_line,end_line,body_tex,plain_text,content_hash,normalized_license_url,license_family,publication_decision,publication_text_allowed,publication_text_reason,publication_policy_version,latest_label_model,latest_label,latest_label_confidence,latest_interestingness_score,latest_interestingness_confidence,latest_interestingness_rationale,latest_viability_score,latest_viability_confidence,latest_viability_rationale,latest_assessment_version,latest_label_rationale,latest_evidence_snippet,latest_labeled_at,text_withheld
1469,2603.26925v1,Tempered vs generic automorphic functions and the canonical filtration on automorphic functions,2026-03-27T19:02:18Z,2026-03-27T19:02:18Z,Dennis Gaitsgory;Vincent Lafforgue;Sam Raskin,math.NT;math.AG,math.NT,,,,http://arxiv.org/abs/2603.26925v1,https://arxiv.org/pdf/2603.26925v1,https://arxiv.org/e-print/2603.26925v1,http://creativecommons.org/licenses/by/4.0/,text.tex,14,3360,3364,"\label{c:filtr and Arthur and cusp} Let $Y\subset \Nilp$ a closed Ad-invariant subset. Then the intersection
$$\sFunct_{\on{cusp}}(\Bun_G(\BF_q),\BQ)\cap \sFunct_c(\Bun_G(\BF_q),\BQ)_Y\subset \sFunct_{\on{cusp}}(\Bun_G(\BF_q),\BQ)$$
equals 
$$\underset{\bO\subset Y}\oplus\, \sFunct_{\on{cusp}}(\Bun_G(\BF_q),\BQ)_\bO.$$","Let $Y subset $ a closed Ad-invariant subset. Then the intersection $$_ cusp (_G(_q),) cap _c(_G(_q),)_Y subset _ cusp (_G(_q),)$$ equals $$ subset Y\, _ cusp (_G(_q),)_.$$",f5b8e10fd30b3b275265306c988879f6bda94a854adbcced65a85820c846c01f,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.9,0.6,0.7,"Relates the canonical filtration, Arthur-type structures, and cuspidal spaces via orbit-by-orbit decomposition—important within the subfield but more technical and specialized.",0.15,0.3,"A structural filtration/Arthur intersection claim conditional on other conjectures; more technical but still tied to major conjectures, so modest near-term solvability.",gpt5mini-v5-open-exact-v1,The paper formulates this intersection statement as a conjecture (dependent on closed Ad-invariant Y) and does not establish it; it remains an open proposal.,"Lines 3360-3364: ""\begin{conj} ... Then the intersection ... equals ... \end{conj}"" (stated without proof)",2026-04-05T18:35:58Z,False
1470,2603.26925v1,Tempered vs generic automorphic functions and the canonical filtration on automorphic functions,2026-03-27T19:02:18Z,2026-03-27T19:02:18Z,Dennis Gaitsgory;Vincent Lafforgue;Sam Raskin,math.NT;math.AG,math.NT,,,,http://arxiv.org/abs/2603.26925v1,https://arxiv.org/pdf/2603.26925v1,https://arxiv.org/e-print/2603.26925v1,http://creativecommons.org/licenses/by/4.0/,text.tex,15,3371,3375,"\label{c:filtr and Arthur and cusp ell}
$$\sFunct_{\on{cusp}}(\Bun_G(\BF_q),\ol\BQ_\ell)\cap \sFunct_c(\Bun_G(\BF_q),\ol\BQ_\ell)_Y\subset \sFunct_{\on{cusp}}(\Bun_G(\BF_q),\ol\BQ_\ell)$$
equals 
$$\underset{\bO\subset Y}\oplus\, \sFunct_{\on{cusp}}(\Bun_G(\BF_q),\ol\BQ_\ell)_\bO.$$","$$_ cusp (_G(_q),_ ell ) cap _c(_G(_q),_ ell )_Y subset _ cusp (_G(_q),_ ell )$$ equals $$ subset Y\, _ cusp (_G(_q),_ ell )_.$$",f45f31f109d79c3edb052437562f3c647256de017fd4a8fbc5b5043a6df1c5ae,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.9,0.6,0.7,ℓ-adic counterpart of the filtration–Arthur–cuspidal matching; equivalent to the rational version but remains a specialist structural conjecture.,0.15,0.3,ℓ-adic counterpart of the filtration/Arthur intersection. Equivalent difficulty to rational form; technical progress plausible but full resolution unlikely within five years.,gpt5mini-v5-open-exact-v1,The ℓ-adic counterpart of the previous filtration/Arthur/cusp conjecture is explicitly given as a conjecture and is not proved in the paper.,"Lines 3371-3375: ""\begin{conj} ... intersection ... equals ... \end{conj}"" (ℓ-adic formulation, posed as conjecture)",2026-04-05T18:35:58Z,False
1471,2603.26925v1,Tempered vs generic automorphic functions and the canonical filtration on automorphic functions,2026-03-27T19:02:18Z,2026-03-27T19:02:18Z,Dennis Gaitsgory;Vincent Lafforgue;Sam Raskin,math.NT;math.AG,math.NT,,,,http://arxiv.org/abs/2603.26925v1,https://arxiv.org/pdf/2603.26925v1,https://arxiv.org/e-print/2603.26925v1,http://creativecommons.org/licenses/by/4.0/,text.tex,16,3381,3385,"\label{c:mock Weil}
The inclusion
$$\sFunct_{\on{cusp}}(\Bun_G(\BF_q),\BQ)^{\on{Weil}}_\bO \subset \sFunct_{\on{cusp}}(\Bun_G(\BF_q),\BQ)_\bO$$
is an isomorphism.","The inclusion $$_ cusp (_G(_q),)^ Weil _ subset _ cusp (_G(_q),)_$$ is an isomorphism.",83433cb4846d9d3c59604924b1da638668f8c931cfdd9a960c70b35eeb2a7746,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.9,0.62,0.65,"Asserts Weil-invariant cuspidal elements coincide with the orbit pieces—ties arithmetic Frobenius invariance to the proposed filtration, relevant though somewhat narrow in scope.",0.12,0.3,"Identification of Weil-invariant subspace with filtration piece; conditional on other filtration conjectures and tied to Ramanujan–Arthur, so still a hard, dependent statement.",gpt5mini-v5-open-exact-v1,The 'mock Weil' inclusion is proposed as a conjecture (conditional on other conjectures) and is not established in the paper.,"Lines 3381-3385: ""\begin{conj} ... The inclusion ... is an isomorphism. \end{conj}"" (presented as conjectural)",2026-04-05T18:35:58Z,False
1472,2603.26925v1,Tempered vs generic automorphic functions and the canonical filtration on automorphic functions,2026-03-27T19:02:18Z,2026-03-27T19:02:18Z,Dennis Gaitsgory;Vincent Lafforgue;Sam Raskin,math.NT;math.AG,math.NT,,,,http://arxiv.org/abs/2603.26925v1,https://arxiv.org/pdf/2603.26925v1,https://arxiv.org/e-print/2603.26925v1,http://creativecommons.org/licenses/by/4.0/,text.tex,17,3391,3395,"\label{c:mock Weil Q-ell}
The inclusion
$$\sFunct_{\on{cusp}}(\Bun_G(\BF_q),\ol\BQ_\ell)^{\on{Weil}}_\bO \subset \sFunct_{\on{cusp}}(\Bun_G(\BF_q),\ol\BQ_\ell)_\bO$$
is an isomorphism.","The inclusion $$_ cusp (_G(_q),_ ell )^ Weil _ subset _ cusp (_G(_q),_ ell )_$$ is an isomorphism.",fc7b3ee5979ec9b9b73414f6254d7dfe95b2f9598235fe504ccff390ccab3e2b,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.9,0.62,0.65,ℓ-adic version of the Weil-invariance identification; important for arithmetic realizations but comparable in scope and impact to its rational analogue.,0.12,0.3,"ℓ-adic variant of the mock-Weil identification; equivalent/delicate and depends on prior conjectures, giving limited near-term solvability prospects.",gpt5mini-v5-open-exact-v1,The ℓ-adic version of the 'mock Weil' inclusion is explicitly formulated as a conjecture and left unproved in the text.,"Lines 3391-3395: ""\begin{conj} ... The inclusion ... is an isomorphism. \end{conj}"" (ℓ-adic mock Weil conjecture)",2026-04-05T18:35:58Z,False
1473,2603.26925v1,Tempered vs generic automorphic functions and the canonical filtration on automorphic functions,2026-03-27T19:02:18Z,2026-03-27T19:02:18Z,Dennis Gaitsgory;Vincent Lafforgue;Sam Raskin,math.NT;math.AG,math.NT,,,,http://arxiv.org/abs/2603.26925v1,https://arxiv.org/pdf/2603.26925v1,https://arxiv.org/e-print/2603.26925v1,http://creativecommons.org/licenses/by/4.0/,text.tex,18,3420,3423,"\label{c:support O discr C}
For every $x\in X$, the support of $\sFunct_{c,\on{discr}}(\Bun_G(\BF_q),\BC)_\bO$ in $(\cG/\!/\on{Ad}(\cG))(\BC)$ 
is contained in $\sR_{q_x,\bO,\BC}$.","For every $x in X$, the support of $_ c,discr (_G(_q),)_$ in $(/\!/Ad())()$ is contained in $_ q_x,, $.",3ea38b88da290ac8ea20cc96ed53d13eb1129328357600ae901d1285385b7db6,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.9,0.63,0.6,"Algebraic support statement for the discrete part over ℂ, constraining Hecke/characteristic support to specific loci; technical but implies Ramanujan–Arthur consequences.",0.1,0.35,"Support containment statement that implies Ramanujan–Arthur; algebraic in flavor but still implies deep spectral consequences, so low near-term resolution likelihood.",gpt5mini-v5-open-exact-v1,The support containment statement for the discrete compactly supported space over C is presented as a conjecture and not proven; it is used to imply Ramanujan-Arthur.,"Lines 3420-3423: ""\begin{conj} ... the support ... is contained in \sR_{q_x,\bO,\BC}. \end{conj}"" (stated conjecturally)",2026-04-05T18:35:58Z,False
1474,2603.26925v1,Tempered vs generic automorphic functions and the canonical filtration on automorphic functions,2026-03-27T19:02:18Z,2026-03-27T19:02:18Z,Dennis Gaitsgory;Vincent Lafforgue;Sam Raskin,math.NT;math.AG,math.NT,,,,http://arxiv.org/abs/2603.26925v1,https://arxiv.org/pdf/2603.26925v1,https://arxiv.org/e-print/2603.26925v1,http://creativecommons.org/licenses/by/4.0/,text.tex,19,3427,3431,"\label{c:support O discr Q}
For every $x\in X$, the support of $\sFunct_{c,\on{discr}}(\Bun_G(\BF_q),\BQ)_\bO$ in  
$$\on{Specm}(\Sph(G)_{x,\BQ})\simeq \on{Specm}(\CO_{\cG/\!/\on{Ad}(\cG),\BQ})$$
is contained in $\sR_{q_x,\bO,\BQ}$.","For every $x in X$, the support of $_ c,discr (_G(_q),)_$ in $$Specm((G)_ x, ) Specm(_ /\!/Ad(), )$$ is contained in $_ q_x,, $.",1468978f703aa6a27497b08f9d4d2e45646ea120786b2e4ce3353d9b031ed9dd,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.9,0.63,0.6,Rational-field analogue of the support containment for discrete automorphic functions; algebraic condition with meaningful implications for spectral localization.,0.1,0.35,Rational-field version of the support containment; equivalent depth to the complex/ℓ-adic forms and thus unlikely to be resolved within five years.,gpt5mini-v5-open-exact-v1,The rational variant of the support containment statement is formulated as a conjecture (equivalent to the C-version) and is not proved in this paper.,"Lines 3427-3431: ""\begin{conj} ... the support ... in Specm(...) is contained in \sR_{q_x,\bO,\BQ}. \end{conj}"" (posed as conjecture)",2026-04-05T18:35:58Z,False
1475,2603.26925v1,Tempered vs generic automorphic functions and the canonical filtration on automorphic functions,2026-03-27T19:02:18Z,2026-03-27T19:02:18Z,Dennis Gaitsgory;Vincent Lafforgue;Sam Raskin,math.NT;math.AG,math.NT,,,,http://arxiv.org/abs/2603.26925v1,https://arxiv.org/pdf/2603.26925v1,https://arxiv.org/e-print/2603.26925v1,http://creativecommons.org/licenses/by/4.0/,text.tex,20,3454,3458,"\label{c:support O discr Q ell}
For every $x\in X$, the support of $\sFunct_{c,\on{discr}}(\Bun_G(\BF_q),\ol\BQ_\ell)_\bO$ in 
$$\on{Specm}(\Sph(G)_{x,\ol\BQ_\ell})\simeq (\cG/\!/\on{Ad}(\cG))(\ol\BQ_\ell)$$ is contained in 
$$\sR_{q_x,\bO,\BQ}\subset \on{Specm}(\CO_{\cG/\!/\on{Ad}(\cG),\BQ}) \subset (\cG/\!/\on{Ad}(\cG))(\ol\BQ_\ell).$$","For every $x in X$, the support of $_ c,discr (_G(_q),_ ell )_$ in $$Specm((G)_ x,_ ell ) (/\!/Ad())(_ ell )$$ is contained in $$_ q_x,, subset Specm(_ /\!/Ad(), ) subset (/\!/Ad())(_ ell ).$$",7662649d4daee422ed7b08b30362199b655ad3f549e5fbe7a0f77a5b4f7f2208,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.92,0.65,0.7,"Links spectral support of discrete, locally-finite automorphic functions to a specific rational locus in the spherical Hecke spectrum—technically meaningful in Langlands/Arthur context but limited in scope to a support statement.",0.65,0.6,"Text indicates this statement follows from c:locally finite O, which authors call a ‘theorem-in-progress’ (GaLaRa). Imminent partial results raise plausible near-term solvability.",gpt5mini-v5-open-exact-v1,Stated as a conjecture in the paper and not proved here; tied to other conjectures (filtr rationality) and presented as an open assertion about supports of discrete automorphic functions.,"Lines 3453-3458: ""\begin{conj}... For every x in X, the support of ... is contained in ... \end{conj}."" No proof follows; depends on Conj. c:filtr rat.",2026-04-05T18:38:31Z,False
1476,2603.26925v1,Tempered vs generic automorphic functions and the canonical filtration on automorphic functions,2026-03-27T19:02:18Z,2026-03-27T19:02:18Z,Dennis Gaitsgory;Vincent Lafforgue;Sam Raskin,math.NT;math.AG,math.NT,,,,http://arxiv.org/abs/2603.26925v1,https://arxiv.org/pdf/2603.26925v1,https://arxiv.org/e-print/2603.26925v1,http://creativecommons.org/licenses/by/4.0/,text.tex,21,3601,3615,"\label{c:locally finite O} \hfill

\medskip

\noindent{\em(a)} 
The support of $\sFunct_{c,\on{discr}}(\Bun_G(\BF_q),\ol\BQ_\ell)_\bO$ in $\LS^{\on{arithm,coarse}}_\cG(\ol\BQ_\ell)$ 
is contained in the (finite) set consisting of Langlands parameters associated to \emph{elliptic} Arthur parameters whose $SL_2$
component corresponds to $\bO$.

\medskip

\noindent{\em(b)} For a given \emph{elliptic} Arthur parameters, the direct summand of $\LS^{\on{arithm,coarse}}_\cG(\ol\BQ_\ell)$
set-theoretically supported at it is at most one-dimensional.","(a) The support of $_ c,discr (_G(_q),_ ell )_$ in $^ arithm,coarse _(_ ell )$ is contained in the (finite) set consisting of Langlands parameters associated to elliptic Arthur parameters whose $SL_2$ component corresponds to $$. (b) For a given elliptic Arthur parameters, the direct summand of $^ arithm,coarse _(_ ell )$ set-theoretically supported at it is at most one-dimensional.",851477ab2b82e9ae18d8810c301ee6a709d2d17fbee38520f843a80b899e26eb,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.85,0.75,0.7,"Asserts the discrete locally-finite spectrum is supported on finitely many Langlands parameters coming from elliptic Arthur parameters, with (near) multiplicity-one—central to classification within the Arthur–Langlands framework.",0.9,0.75,"Authors explicitly state this conjecture is a ""theorem-in-progress"" and will appear in forthcoming work by the same team, indicating a high likelihood of resolution in the near term.",gpt5mini-v5-open-exact-v1,"Explicitly posed as a conjecture (about supports and multiplicities) and not proved in this paper; authors note it is a ""theorem-in-progress"" to be addressed in forthcoming work.","Lines 3601-3615: ""\begin{conj}... (a) The support ... is contained in the (finite) set ... (b) ... at most one-dimensional.\end{conj}."" Remark: ""This conjecture is in fact a theorem-in-progress...""",2026-04-05T18:38:31Z,False
1477,2603.26925v1,Tempered vs generic automorphic functions and the canonical filtration on automorphic functions,2026-03-27T19:02:18Z,2026-03-27T19:02:18Z,Dennis Gaitsgory;Vincent Lafforgue;Sam Raskin,math.NT;math.AG,math.NT,,,,http://arxiv.org/abs/2603.26925v1,https://arxiv.org/pdf/2603.26925v1,https://arxiv.org/e-print/2603.26925v1,http://creativecommons.org/licenses/by/4.0/,text.tex,22,3633,3645,"\label{c:cusp O} Assume that  \conjref{c:locally finite O}(a) holds. Then: \hfill

\smallskip

\noindent{\em(a)} 
Conjectures \ref{c:Ramanujan Q ell} and \ref{c:filtr and Arthur and cusp ell} hold. 

\smallskip

\noindent{\em(b)} The support of $\sFunct_{\on{cusp}}(\Bun_G(\BF_q),\ol\BQ_\ell)_\bO$ in $\LS^{\on{arithm,coarse}}_\cG(\ol\BQ_\ell)$ 
is contained in the (finite) set consisting of Langlands parameters associated to \emph{elliptic} Arthur parameters whose $SL_2$
component corresponds to $\bO$.","Assume that c:locally finite O(a) holds. Then: (a) Conjectures and hold. (b) The support of $_ cusp (_G(_q),_ ell )_$ in $^ arithm,coarse _(_ ell )$ is contained in the (finite) set consisting of Langlands parameters associated to elliptic Arthur parameters whose $SL_2$ component corresponds to $$.",9b96c5255250072164de75f229309aea5615479714ce7675723ddd3bb73ce892,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.92,0.72,0.7,Derives Ramanujan-type and filtration consequences and constrains cuspidal support to elliptic Arthur parameters; significant for the structure of the cuspidal automorphic spectrum in the Langlands program.,0.85,0.7,"Authors state this is a ‘‘theorem-in-progress’’ (forthcoming GaLaRa). Top experts are addressing it; viability high if the cited reduction (c:locally finite O(a)) is resolved, making near-term resolution plausible.",gpt5mini-v5-open-exact-v1,Stated as a conjecture contingent on Conj. c:locally finite O(a); the paper does not prove it but derives consequences assuming the hypothesis.,"Lines 3633-3645: ""\begin{conj} Assume that \conjref{c:locally finite O}(a) holds. Then: (a) ... (b) The support of ... is contained in the (finite) set ... \end{conj}.""",2026-04-05T18:38:31Z,False
1478,2603.26925v1,Tempered vs generic automorphic functions and the canonical filtration on automorphic functions,2026-03-27T19:02:18Z,2026-03-27T19:02:18Z,Dennis Gaitsgory;Vincent Lafforgue;Sam Raskin,math.NT;math.AG,math.NT,,,,http://arxiv.org/abs/2603.26925v1,https://arxiv.org/pdf/2603.26925v1,https://arxiv.org/e-print/2603.26925v1,http://creativecommons.org/licenses/by/4.0/,text.tex,23,3666,3669,"\label{c:motivic O Q-ell}
The support of $\sFunct_{c,\on{discr}}(\Bun_G(\BF_q),\ol\BQ_\ell)_\bO$ in $\LS^{\on{arithm,coarse}}_\cG(\ol\BQ_\ell)$ 
is contained in $\LS^{\on{mot,coarse}}_\cG(\ol\BQ_\ell)$.","The support of $_ c,discr (_G(_q),_ ell )_$ in $^ arithm,coarse _(_ ell )$ is contained in $^ mot,coarse _(_ ell )$.",99717ccb022f4b1f64540d2690e39cf503479338bf6927fc5700d76d85e14f2e,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.92,0.8,0.7,"Posits that the discrete automorphic spectrum is contained in the motivic locus—an important bridge linking automorphic representations to motivic (arithmetic) Langlands parameters, with deep arithmetic implications.",0.04,0.6,"Deep motivic strengthening of Langlands parameters for function fields; tied to hard motivicity/Fontaine–Mazur-type problems, stated as conjectural with no clear near-term route—unlikely resolved within five years.",gpt5mini-v5-open-exact-v1,Posed in the paper as a conjecture that the discrete support lies in the motivic locus; not proved here and presented as a consequence of earlier conjectures.,"Lines 3666-3669: ""\begin{conj} The support of ... is contained in \LS^{\on{mot,coarse}}_\cG(\ol\BQ_\ell). \end{conj}.""",2026-04-05T18:38:31Z,False
1479,2603.26925v1,Tempered vs generic automorphic functions and the canonical filtration on automorphic functions,2026-03-27T19:02:18Z,2026-03-27T19:02:18Z,Dennis Gaitsgory;Vincent Lafforgue;Sam Raskin,math.NT;math.AG,math.NT,,,,http://arxiv.org/abs/2603.26925v1,https://arxiv.org/pdf/2603.26925v1,https://arxiv.org/e-print/2603.26925v1,http://creativecommons.org/licenses/by/4.0/,text.tex,24,3676,3679,"\label{c:cusp in mot}
The support of $\sFunct_{\on{cusp}}(\Bun_G(\BF_q),\ol\BQ_\ell)$ in $\LS^{\on{arithm,coarse}}_\cG(\ol\BQ_\ell)$ 
is contained in $\LS^{\on{mot,coarse}}_\cG(\ol\BQ_\ell)$.","The support of $_ cusp (_G(_q),_ ell )$ in $^ arithm,coarse _(_ ell )$ is contained in $^ mot,coarse _(_ ell )$.",edbb0f9ab7d8a9cc223ad5fcb9dfe175bbe2825af862350e5b9945319565d25d,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.92,0.78,0.7,"Specializes the motivic-support assertion to cuspidal automorphic functions, strengthening the arithmetic/motivic interpretation of cuspidal Hecke eigenvalues; impactful within motivic Langlands considerations.",0.1,0.65,"Deep Langlands/motivic claim about cuspidal parameters, relying on other conjectures and major arithmetic/motivic breakthroughs. Lafforgue's excursion methods give partial input but no clear route to full resolution within five years.",gpt5mini-v5-open-exact-v1,Stated explicitly as a conjecture about cuspidal support lying in the motivic locus; derived from other conjectures and not proven in the paper.,"Lines 3676-3679: ""\begin{conj} The support of \sFunct_{\on{cusp}}(...) in \LS^{\on{arithm,coarse}}_\cG(\ol\BQ_\ell) is contained in \LS^{\on{mot,coarse}}_\cG(\ol\BQ_\ell). \end{conj}.""",2026-04-05T18:38:31Z,False
1480,2603.26925v1,Tempered vs generic automorphic functions and the canonical filtration on automorphic functions,2026-03-27T19:02:18Z,2026-03-27T19:02:18Z,Dennis Gaitsgory;Vincent Lafforgue;Sam Raskin,math.NT;math.AG,math.NT,,,,http://arxiv.org/abs/2603.26925v1,https://arxiv.org/pdf/2603.26925v1,https://arxiv.org/e-print/2603.26925v1,http://creativecommons.org/licenses/by/4.0/,text.tex,25,3695,3699,"\label{c:motivic Q}
The support of $\sFunct_{\on{cusp}}(\Bun_G(\BF_q),\ol\BQ)$ in $\LS^{\on{arithm,coarse}}_\cG(\ol\BQ)$
is contained in
$$\LS^{\on{mot,coarse}}_\cG(\ol\BQ)\subset \LS^{\on{arithm,coarse}}_\cG(\ol\BQ).$$","The support of $_ cusp (_G(_q),)$ in $^ arithm,coarse _()$ is contained in $$^ mot,coarse _() subset ^ arithm,coarse _().$$",6152d77866f0bde55ff212ae97ed1b1da26236680555b2e73d5c725d9d7f87ae,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.92,0.77,0.7,Arithmetic (Q-bar) version that cuspidal support lies in the motivic locus; important for arithmeticity of Hecke eigenvalues and for relating cuspidal spectrum to motives over Q.,0.04,0.6,"A deep motivic strengthening of global Langlands for function fields, conditional on several major conjectures (Arthur, excision, etc.). Longstanding, high‑difficulty circle of problems makes a full resolution in five years unlikely.",gpt5mini-v5-open-exact-v1,"Equivalent rational-coefficient version of the motivic cuspidal support conjecture; posed and not proved here, contingent on other conjectures.","Lines 3695-3699: ""\begin{conj} The support of \sFunct_{\on{cusp}}(...,\ol\BQ) in \LS^{\on{arithm,coarse}}_\cG(\ol\BQ) is contained in \LS^{\on{mot,coarse}}_\cG(\ol\BQ). \end{conj}.""",2026-04-05T18:38:31Z,False
1481,2603.26925v1,Tempered vs generic automorphic functions and the canonical filtration on automorphic functions,2026-03-27T19:02:18Z,2026-03-27T19:02:18Z,Dennis Gaitsgory;Vincent Lafforgue;Sam Raskin,math.NT;math.AG,math.NT,,,,http://arxiv.org/abs/2603.26925v1,https://arxiv.org/pdf/2603.26925v1,https://arxiv.org/e-print/2603.26925v1,http://creativecommons.org/licenses/by/4.0/,text.tex,26,3709,3728,"\hfill

\smallskip

\noindent{\em(a)}  
Assume that \conjref{c:locally finite O}(a) holds. Then the space $L^2_{\on{discr}}(\Bun_G(\BF_q))$ splits as a direct sum 
$$\underset{\sigma\in \LS^{\on{mot,coarse}}_\cG(\BC)}\oplus\, L^2_{\on{discr}}(\Bun_G(\BF_q))_\sigma,$$
where for every $x\in X$, the support of $L^2_{\on{discr}}(\Bun_G(\BF_q))_\sigma$ in
$$\on{Specm}(\Sph(G)_{x,\BC})\simeq (\cG/\!/\on{Ad}(\cG))(\BC)$$ 
is a single point equal to the image of $\sigma$ under
$$\LS^{\on{mot,coarse}}_\cG(\BC)\to \LS^{\on{arithm,coarse}}_\cG(\BC) \to (\cG/\!/\on{Ad}(\cG))(\BC),$$
where the last arrow corresponds to the restriction along $x\to X$. 

\smallskip

\noindent{\em(b)}  
Assume additionally that \conjref{c:locally finite O}(b) holds. Then each $L^2_{\on{discr}}(\Bun_G(\BF_q))_\sigma$
is at most one-dimensional.","(a) Assume that c:locally finite O(a) holds. Then the space $L^2_ discr (_G(_q))$ splits as a direct sum $$ in ^ mot,coarse _() \, L^2_ discr (_G(_q))_,$$ where for every $x in X$, the support of $L^2_ discr (_G(_q))_$ in $$Specm((G)_ x, ) (/\!/Ad())()$$ is a single point equal to the image of $$ under $$^ mot,coarse _() to ^ arithm,coarse _() to (/\!/Ad())(),$$ where the last arrow corresponds to the restriction along $x to X$. (b) Assume additionally that c:locally finite O(b) holds. Then each $L^2_ discr (_G(_q))_$ is at most one-dimensional.",ab7704519a37e8aaae13de2d7adfce5e59fbca12798fef7662a6b02cdcbabe4e,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.91,0.8,0.7,Predicts a motivic spectral decomposition of the discrete L^2 with single-point Hecke support and multiplicity-one: a strong structural and arithmetic claim about discrete automorphic spectrum.,0.1,0.3,Deep global Langlands/Arthur-type statement for general G; V. Lafforgue gives cuspidal parametrization but full discrete-spectrum/multiplicity and motivicity claims remain wide open—unlikely to be resolved within five years.,gpt5mini-v5-open-exact-v1,Posed as a conjectural splitting of L^2_discr indexed by motivic parameters and one-dimensionality statements; presented without proof and conditional on other conjectures.,"Lines 3709-3726: ""\begin{conj} (a) ... L^2_{\on{discr}}(...) = \oplus_{\sigma\in\LS^{\on{mot,coarse}}_\cG(\BC)} L^2_{\on{discr}}(...)_\sigma ... (b) ... at most one-dimensional. \end{conj}.""",2026-04-05T18:38:31Z,False
1482,2603.26920v1,Obstructions to Smooth Full-Holonomy Cayley Fibrations,2026-03-27T18:51:34Z,2026-03-27T18:51:34Z,Viktor F. Majewski;Jacek Rzemieniecki,math.DG,math.DG,,,Comments welcome,http://arxiv.org/abs/2603.26920v1,https://arxiv.org/pdf/2603.26920v1,https://arxiv.org/e-print/2603.26920v1,http://creativecommons.org/licenses/by/4.0/,main.tex,1,261,264,"\label{Cayleyfibrationconjecture}
    A torsion-free $\m{Spin}(7)$-manifold with full holonomy does not admit a smooth Cayley fibration.",A torsion-free $Spin(7)$-manifold with full holonomy does not admit a smooth Cayley fibration.,e4d3dc67db9e78bea50ba0c95e4f1960691d783e88a8268a57e12de76514759c,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.94,0.78,0.8,"Conjectures no smooth Cayley fibrations on full-holonomy torsion-free Spin(7) manifolds; a central geometric/topological constraint in exceptional holonomy, supported by analogies and strong partial results.",0.45,0.4,"Paper reduces the Spin(7) nonexistence claim to a single 4‑manifold mapping-class conjecture and already excludes one case; plausible within five years if the boundary Dehn‑twist conjecture is resolved, but nontrivial.",gpt5mini-v5-open-exact-v1,Stated as an open conjecture in the Spin(7) paper; authors provide evidence and partial reductions but do not prove non-existence of smooth Cayley fibrations for full holonomy.,"Lines 260-264: ""\begin{con} A torsion-free \m{Spin}(7)-manifold with full holonomy does not admit a smooth Cayley fibration. \end{con}."" Theorem reduces possibilities but does not prove the conjecture.",2026-04-05T18:38:31Z,False
